geometry,index_right,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"POLYGON ((384475.63 5821538.069, 384474.735 5821534.361, 384473.853 5821534.576, 384474.755 5821538.282, 384475.63 5821538.069))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((384533.875 5821577.306, 384533.229 5821574.832, 384527.178 5821573.832, 384526.473 5821575.908, 384533.875 5821577.306))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((384487.059 5821598.385, 384484.239 5821597.359, 384483.726 5821598.239, 384486.817 5821599.37, 384487.059 5821598.385))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((384828.196 5821629.822, 384825.966 5821629.304, 384824.649 5821635.209, 384826.878 5821635.716, 384828.196 5821629.822))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((384477.227 5821562.483, 384474.031 5821563.26, 384475.119 5821567.736, 384478.315 5821566.959, 384477.227 5821562.483))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((384583.342 5821469.181, 384581.438 5821479.163, 384590.28 5821480.848, 384592.184 5821470.868, 384590.047 5821470.46, 384583.342 5821469.181))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((384418.427 5821532.264, 384414.313 5821530.785, 384412.79 5821535.347, 384416.733 5821536.791, 384418.427 5821532.264))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((384504.924 5821605.045, 384502.084 5821603.989, 384501.611 5821604.878, 384504.673 5821606.03, 384504.924 5821605.045))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((384482.331 5821437.31, 384481.833 5821440.082, 384482.827 5821440.273, 384495.86 5821442.771, 384496.962 5821442.982, 384497.429 5821440.195, 384482.331 5821437.31))",2,019609,04,Charlottenburg-Wilmersdorf,04300518,Block,unbewohnt,177086.625,1998/10/08 00:00:00.000
"POLYGON ((385205.154 5820553.136, 385198.127 5820553.511, 385198.692 5820564.116, 385204.743 5820563.787, 385210.851 5820563.455, 385210.275 5820552.865, 385208.778 5820552.943, 385205.154 5820553.136))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385205.154 5820553.136, 385208.778 5820552.943, 385208.569 5820549.03, 385204.946 5820549.224, 385205.154 5820553.136))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385393.464 5820459.389, 385394.408 5820459.45, 385404.016 5820460.066, 385410.553 5820460.485, 385412.07 5820460.582, 385419.354 5820461.049, 385419.392 5820460.425, 385420.886 5820436.02, 385396.034 5820434.426, 385395.067 5820434.364, 385393.464 5820459.389))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385276.495 5820348.785, 385276.394 5820350.582, 385276.224 5820353.606, 385274.905 5820377.097, 385300.716 5820378.551, 385300.902 5820378.562, 385300.757 5820381.1, 385306.711 5820381.491, 385309.982 5820381.706, 385310.56 5820372.347, 385307.296 5820372.166, 385301.137 5820371.826, 385300.771 5820377.664, 385275.866 5820376.243, 385277.159 5820352.924, 385277.271 5820350.918, 385277.338 5820349.711, 385343.314 5820353.409, 385343.243 5820354.656, 385343.13 5820356.632, 385340.092 5820410.02, 385341.072 5820410.075, 385344.237 5820352.589, 385333.933 5820351.821, 385276.495 5820348.785))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385139.939 5820320.462, 385140.877 5820325.646, 385145.101 5820324.903, 385149.336 5820324.223, 385153.581 5820323.607, 385157.834 5820323.054, 385162.095 5820322.566, 385161.529 5820317.328, 385139.939 5820320.462))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385463.73 5820377.936, 385463.613 5820379.742, 385464.448 5820379.795, 385464.565 5820377.989, 385463.73 5820377.936))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385551.79 5820387.093, 385551.83 5820388.381, 385552.008 5820389.658, 385552.322 5820390.908, 385552.77 5820392.117, 385553.345 5820393.271, 385554.041 5820394.356, 385554.85 5820395.359, 385555.763 5820396.27, 385556.768 5820397.077, 385557.854 5820397.771, 385559.009 5820398.344, 385560.219 5820398.789, 385561.469 5820399.101, 385562.746 5820399.277, 385564.035 5820399.314, 385565.249 5820399.221, 385566.448 5820399.005, 385567.618 5820398.668, 385568.748 5820398.214, 385569.826 5820397.647, 385570.84 5820396.974, 385571.781 5820396.2, 385572.638 5820395.335, 385573.402 5820394.387, 385574.066 5820393.366, 385574.623 5820392.283, 385575.066 5820391.149, 385575.392 5820389.976, 385575.597 5820388.775, 385575.678 5820387.56, 385575.625 5820386.273, 385575.434 5820384.999, 385575.107 5820383.753, 385574.648 5820382.55, 385574.062 5820381.403, 385573.355 5820380.326, 385572.537 5820379.331, 385571.616 5820378.43, 385570.604 5820377.633, 385569.512 5820376.95, 385568.353 5820376.388, 385567.14 5820375.955, 385565.887 5820375.655, 385564.61 5820375.491, 385563.322 5820375.466, 385562.039 5820375.579, 385560.775 5820375.831, 385559.546 5820376.216, 385558.366 5820376.732, 385557.248 5820377.372, 385556.205 5820378.128, 385555.25 5820378.993, 385554.394 5820379.955, 385553.646 5820381.004, 385553.015 5820382.127, 385552.509 5820383.311, 385552.134 5820384.544, 385551.893 5820385.809, 385551.79 5820387.093))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385597.504 5820541.36, 385597.021 5820546.981, 385599.783 5820547.029, 385599.943 5820541.414, 385597.504 5820541.36))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385479.105 5820371.424, 385472.391 5820370.904, 385473.787 5820372.208, 385473.568 5820375.503, 385472.75 5820375.448, 385471.835 5820389.212, 385477.453 5820389.729, 385479.105 5820371.424))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385628.492 5820474.19, 385628.493 5820474.177, 385631.838 5820474.248, 385632.548 5820474.247, 385632.638 5820471.458, 385632.054 5820471.434, 385632.195 5820466.54, 385632.754 5820466.58, 385632.829 5820463.791, 385632.134 5820463.775, 385628.761 5820463.69, 385628.48 5820474.19, 385628.492 5820474.19))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385529.668 5820534.534, 385529.706 5820535.961, 385529.87 5820537.379, 385530.16 5820538.776, 385530.573 5820540.142, 385531.106 5820541.466, 385531.754 5820542.738, 385532.513 5820543.946, 385533.377 5820545.083, 385534.338 5820546.138, 385535.389 5820547.103, 385536.522 5820547.972, 385537.728 5820548.735, 385538.997 5820549.389, 385540.318 5820549.927, 385541.683 5820550.346, 385543.079 5820550.641, 385544.496 5820550.812, 385545.923 5820550.855, 385547.41 5820550.765, 385548.881 5820550.537, 385550.326 5820550.174, 385551.73 5820549.678, 385553.082 5820549.054, 385554.371 5820548.308, 385555.584 5820547.444, 385556.713 5820546.472, 385557.746 5820545.4, 385558.675 5820544.236, 385559.493 5820542.991, 385560.191 5820541.675, 385560.764 5820540.301, 385561.207 5820538.879, 385561.516 5820537.422, 385561.688 5820535.943, 385561.723 5820534.454, 385561.595 5820532.918, 385561.32 5820531.402, 385560.9 5820529.92, 385560.341 5820528.484, 385559.646 5820527.109, 385558.822 5820525.807, 385557.877 5820524.589, 385556.82 5820523.469, 385555.66 5820522.454, 385554.408 5820521.556, 385553.075 5820520.782, 385551.675 5820520.14, 385550.219 5820519.635, 385548.721 5820519.272, 385547.196 5820519.054, 385545.657 5820518.984, 385544.118 5820519.062, 385542.594 5820519.287, 385541.098 5820519.658, 385539.645 5820520.17, 385538.247 5820520.819, 385536.919 5820521.6, 385535.671 5820522.504, 385534.516 5820523.524, 385533.465 5820524.65, 385532.526 5820525.872, 385531.709 5820527.179, 385531.021 5820528.557, 385530.468 5820529.996, 385530.056 5820531.48, 385529.789 5820532.998, 385529.668 5820534.534))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385533.827 5820353.147, 385533.756 5820354.094, 385522.759 5820353.269, 385522.062 5820362.547, 385536.584 5820363.637, 385537.281 5820354.359, 385536.987 5820354.337, 385537.059 5820353.389, 385536.92 5820352.976, 385536.679 5820352.612, 385536.352 5820352.322, 385535.962 5820352.127, 385535.535 5820352.038, 385535.099 5820352.062, 385534.685 5820352.198, 385534.319 5820352.435, 385534.026 5820352.759, 385533.827 5820353.147))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385091.814 5820493.873, 385105.631 5820494.43, 385106.332 5820477.061, 385092.394 5820476.503, 385091.814 5820493.873))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385256.311 5820518.922, 385256.996 5820519.711, 385257.773 5820520.411, 385258.63 5820521.009, 385259.554 5820521.498, 385260.53 5820521.869, 385261.546 5820522.117, 385262.584 5820522.239, 385263.629 5820522.233, 385264.665 5820522.097, 385265.677 5820521.836, 385266.649 5820521.452, 385267.567 5820520.952, 385268.416 5820520.343, 385269.184 5820519.634, 385269.859 5820518.836, 385270.43 5820517.961, 385270.89 5820517.022, 385271.231 5820516.034, 385271.448 5820515.012, 385271.538 5820513.971, 385271.499 5820512.927, 385271.332 5820511.895, 385271.039 5820510.892, 385270.626 5820509.932, 385270.098 5820509.031, 385269.463 5820508.201, 385268.73 5820507.455, 385267.912 5820506.805, 385267.02 5820506.261, 385266.068 5820505.83, 385265.07 5820505.519, 385264.042 5820505.334, 385262.999 5820505.276, 385261.956 5820505.347, 385260.93 5820505.546, 385259.936 5820505.869, 385258.99 5820506.312, 385258.105 5820506.867, 385257.295 5820507.528, 385256.572 5820508.282, 385255.947 5820509.12, 385255.43 5820510.029, 385255.029 5820510.994, 385254.75 5820512.001, 385254.596 5820513.034, 385254.57 5820514.079, 385254.673 5820515.119, 385254.903 5820516.138, 385255.257 5820517.122, 385255.728 5820518.054, 385256.311 5820518.922))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385092.394 5820476.502, 385106.332 5820477.061, 385107.043 5820459.69, 385092.963 5820459.124, 385092.394 5820476.502))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385295.232 5820432.927, 385309.409 5820433.847, 385309.701 5820429.252, 385295.535 5820428.332, 385295.232 5820432.927))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385557.549 5820407.412, 385557.255 5820406.47, 385556.834 5820405.577, 385556.293 5820404.751, 385555.643 5820404.008, 385554.896 5820403.363, 385554.066 5820402.828, 385553.171 5820402.413, 385552.226 5820402.126, 385551.251 5820401.973, 385550.264 5820401.956, 385549.284 5820402.077, 385548.33 5820402.333, 385547.422 5820402.718, 385546.575 5820403.226, 385545.877 5820403.885, 385545.275 5820404.632, 385544.779 5820405.454, 385544.398 5820406.335, 385544.14 5820407.259, 385544.009 5820408.21, 385544.007 5820409.169, 385544.135 5820410.121, 385544.389 5820411.046, 385544.767 5820411.928, 385545.26 5820412.752, 385545.859 5820413.501, 385546.554 5820414.163, 385547.332 5820414.725, 385548.143 5820415.161, 385549.003 5820415.488, 385549.898 5820415.701, 385550.814 5820415.796, 385551.734 5820415.772, 385552.643 5820415.629, 385553.526 5820415.37, 385554.368 5820414.999, 385555.155 5820414.522, 385555.871 5820413.843, 385556.486 5820413.071, 385556.988 5820412.221, 385557.368 5820411.309, 385557.617 5820410.354, 385557.731 5820409.373, 385557.708 5820408.386, 385557.549 5820407.412))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385144.785 5820398.972, 385143.947 5820412.187, 385169.086 5820413.789, 385169.924 5820400.573, 385145.146 5820398.995, 385144.785 5820398.972))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385431.967 5820335.369, 385458.159 5820335.649, 385458.234 5820328.612, 385432.042 5820328.331, 385431.967 5820335.369))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385307.416 5820557.977, 385307.325 5820555.916, 385289.826 5820556.682, 385289.916 5820558.743, 385307.416 5820557.977))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385529.57 5820424.845, 385529.229 5820423.332, 385528.746 5820421.859, 385528.124 5820420.439, 385527.369 5820419.085, 385526.488 5820417.809, 385525.489 5820416.624, 385524.381 5820415.539, 385523.175 5820414.565, 385521.881 5820413.711, 385520.512 5820412.984, 385519.079 5820412.392, 385517.596 5820411.94, 385516.077 5820411.631, 385514.535 5820411.469, 385512.984 5820411.456, 385511.44 5820411.59, 385509.915 5820411.872, 385508.425 5820412.298, 385506.981 5820412.865, 385505.599 5820413.567, 385504.29 5820414.398, 385503.067 5820415.35, 385501.94 5820416.415, 385500.92 5820417.583, 385500.017 5820418.843, 385499.238 5820420.183, 385498.591 5820421.592, 385498.082 5820423.056, 385497.714 5820424.563, 385497.493 5820426.097, 385497.459 5820427.54, 385497.554 5820428.98, 385497.777 5820430.406, 385498.126 5820431.807, 385498.598 5820433.171, 385499.191 5820434.487, 385499.898 5820435.745, 385500.715 5820436.935, 385501.635 5820438.047, 385502.65 5820439.073, 385503.753 5820440.004, 385504.935 5820440.833, 385506.185 5820441.554, 385507.495 5820442.16, 385508.854 5820442.646, 385510.251 5820443.01, 385511.675 5820443.247, 385513.114 5820443.357, 385514.598 5820443.335, 385516.073 5820443.178, 385517.527 5820442.886, 385518.949 5820442.461, 385520.326 5820441.909, 385521.646 5820441.232, 385522.899 5820440.437, 385524.074 5820439.53, 385525.16 5820438.52, 385526.149 5820437.414, 385527.033 5820436.222, 385527.804 5820434.955, 385528.455 5820433.622, 385528.981 5820432.234, 385529.378 5820430.805, 385529.642 5820429.345, 385529.771 5820427.867, 385529.764 5820426.383, 385529.57 5820424.845))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385321.853 5820560.493, 385322.353 5820568.471, 385357.714 5820566.578, 385357.194 5820558.287, 385321.853 5820560.493))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385597.513 5820477.646, 385597.354 5820479.486, 385602.386 5820479.92, 385602.544 5820478.078, 385597.513 5820477.646))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385211.999 5820390.18, 385218.166 5820390.582, 385218.646 5820382.948, 385212.479 5820382.555, 385211.999 5820390.18))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385090.096 5820546.002, 385089.517 5820563.352, 385102.804 5820563.884, 385103.514 5820546.539, 385090.096 5820546.002))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385500.513 5820387.366, 385500.518 5820388.87, 385500.664 5820390.367, 385500.948 5820391.843, 385501.369 5820393.287, 385501.923 5820394.685, 385502.604 5820396.026, 385503.408 5820397.297, 385504.326 5820398.487, 385505.352 5820399.587, 385506.475 5820400.587, 385507.687 5820401.477, 385508.977 5820402.25, 385510.333 5820402.9, 385511.744 5820403.421, 385513.197 5820403.807, 385514.68 5820404.057, 385516.18 5820404.167, 385517.645 5820404.14, 385519.101 5820403.979, 385520.536 5820403.687, 385521.939 5820403.266, 385523.298 5820402.719, 385524.602 5820402.052, 385525.839 5820401.268, 385527.001 5820400.375, 385528.076 5820399.381, 385529.057 5820398.293, 385529.935 5820397.12, 385530.703 5820395.873, 385531.354 5820394.561, 385531.883 5820393.195, 385532.287 5820391.787, 385532.56 5820390.348, 385532.702 5820388.89, 385532.711 5820387.425, 385532.476 5820385.917, 385532.099 5820384.438, 385531.586 5820383, 385530.939 5820381.618, 385530.165 5820380.302, 385529.27 5820379.065, 385528.263 5820377.918, 385527.153 5820376.871, 385525.948 5820375.933, 385524.661 5820375.113, 385523.303 5820374.417, 385521.885 5820373.852, 385520.42 5820373.424, 385518.921 5820373.135, 385517.402 5820372.988, 385515.875 5820372.986, 385514.355 5820373.127, 385512.856 5820373.41, 385511.389 5820373.833, 385509.969 5820374.393, 385508.608 5820375.083, 385507.318 5820375.899, 385506.11 5820376.833, 385504.996 5820377.876, 385503.984 5820379.019, 385503.085 5820380.253, 385502.306 5820381.565, 385501.655 5820382.945, 385501.135 5820384.381, 385500.754 5820385.859, 385500.513 5820387.366))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385389.388 5820424.138, 385388.759 5820433.96, 385396.034 5820434.426, 385396.664 5820424.604, 385389.388 5820424.138))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385343.369 5820497.263, 385340.174 5820547.907, 385355.869 5820548.916, 385358.524 5820498.202, 385343.369 5820497.263))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
"POLYGON ((385422.656 5820519.989, 385422.119 5820520.068, 385421.618 5820520.276, 385421.182 5820520.599, 385420.837 5820521.018, 385420.605 5820521.508, 385420.498 5820522.04, 385420.555 5820522.585, 385420.745 5820523.098, 385421.055 5820523.55, 385421.466 5820523.911, 385421.953 5820524.16, 385422.487 5820524.282, 385423.035 5820524.268, 385423.562 5820524.121, 385424.037 5820523.848, 385424.43 5820523.467, 385424.717 5820523.001, 385424.881 5820522.479, 385424.912 5820521.932, 385424.779 5820521.406, 385424.523 5820520.928, 385424.158 5820520.526, 385423.707 5820520.225, 385423.196 5820520.042, 385422.656 5820519.989))",43,021061,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,130373.609375,2003/06/18 00:00:00.000
